Log_ID,Timestamp,Action,User_Role,Data_Accessed,Compliance_Flag
529,2023-02-02,DATA_MASK,Admin,PII,OK
530,2025-03-19,UPDATE,Admin,PII,OK
531,2024-10-31,MODEL_RUN,Analyst,PII,OK
532,2024-01-15,DATA_MASK,Admin,PII,OK
533,2021-07-20,VIEW,System,Financial,OK
534,2022-09-10,MODEL_RUN,Admin,Financial,OK
535,2023-02-15,VIEW,System,Financial,OK
536,2022-05-30,UPDATE,Admin,Financial,OK
537,2021-02-18,UPDATE,System,PII,OK
538,2021-10-18,UPDATE,System,Financial,OK
539,2022-12-13,MODEL_RUN,Analyst,PII,OK
540,2025-08-12,DATA_MASK,System,Financial,OK
541,2022-12-13,UPDATE,System,PII,OK
542,2023-08-20,DATA_MASK,Admin,PII,OK
543,2023-09-01,UPDATE,System,PII,OK
544,2024-12-25,MODEL_RUN,Admin,Financial,OK
545,2021-09-19,UPDATE,Admin,Financial,OK
546,2024-10-01,VIEW,Admin,Financial,OK
547,2021-04-26,MODEL_RUN,Admin,Financial,Violation
548,2024-05-28,VIEW,System,PII,OK
549,2025-07-22,DATA_MASK,Admin,PII,Violation
550,2022-01-26,VIEW,System,PII,Violation
551,2024-08-11,UPDATE,System,Financial,OK
552,2022-10-08,DATA_MASK,Analyst,PII,OK
553,2022-06-08,DATA_MASK,System,Financial,OK
554,2022-01-02,DATA_MASK,Admin,PII,OK
555,2023-10-23,UPDATE,Analyst,Financial,OK
556,2021-02-20,UPDATE,Analyst,PII,OK
557,2025-05-06,VIEW,Admin,PII,OK
558,2025-10-17,MODEL_RUN,Analyst,PII,OK
559,2024-04-20,DATA_MASK,Analyst,PII,OK
560,2024-01-30,VIEW,System,Financial,OK
561,2025-03-14,VIEW,Analyst,Financial,OK
562,2021-01-18,VIEW,Analyst,PII,OK
563,2024-09-21,MODEL_RUN,System,PII,OK
564,2023-09-11,UPDATE,Analyst,PII,OK
565,2022-03-24,DATA_MASK,Admin,Financial,OK
566,2022-10-01,VIEW,System,PII,OK
567,2021-06-15,MODEL_RUN,Analyst,PII,OK
568,2021-04-05,VIEW,Analyst,PII,OK
569,2022-12-28,MODEL_RUN,Admin,Financial,OK
570,2022-01-24,DATA_MASK,Analyst,Financial,OK
571,2025-09-29,DATA_MASK,Admin,Financial,OK
572,2023-05-30,DATA_MASK,Analyst,Financial,OK
573,2022-07-11,MODEL_RUN,Admin,Financial,OK
574,2024-11-05,DATA_MASK,Analyst,Financial,OK
575,2021-05-21,VIEW,Analyst,PII,OK
576,2024-11-23,UPDATE,Analyst,PII,OK
577,2025-09-02,VIEW,Admin,Financial,OK
578,2024-01-04,UPDATE,Analyst,PII,OK
579,2025-05-28,MODEL_RUN,Admin,PII,OK
580,2025-10-14,DATA_MASK,Admin,PII,OK
581,2022-05-18,DATA_MASK,Analyst,PII,OK
582,2022-01-08,MODEL_RUN,System,Financial,OK
583,2023-08-28,VIEW,Admin,Financial,OK
584,2024-10-25,UPDATE,Analyst,Financial,OK
585,2024-11-05,UPDATE,Analyst,PII,OK
586,2023-08-21,UPDATE,Analyst,Financial,OK
587,2023-06-27,DATA_MASK,Admin,PII,OK
588,2025-05-08,VIEW,Admin,Financial,OK
589,2025-08-26,MODEL_RUN,Analyst,PII,OK
590,2023-12-24,UPDATE,System,PII,OK
591,2023-05-24,VIEW,Analyst,Financial,OK
592,2023-06-08,MODEL_RUN,Analyst,PII,OK
593,2021-02-21,MODEL_RUN,Analyst,PII,Violation
594,2021-06-08,MODEL_RUN,Analyst,PII,OK
595,2023-03-06,UPDATE,Analyst,Financial,OK
596,2023-12-04,MODEL_RUN,Analyst,Financial,OK
597,2025-05-31,MODEL_RUN,Analyst,PII,OK
598,2023-01-31,MODEL_RUN,System,Financial,OK
599,2025-08-25,UPDATE,System,Financial,OK
600,2025-02-18,UPDATE,System,PII,OK
601,2024-06-17,DATA_MASK,System,Financial,OK
602,2023-04-23,UPDATE,System,Financial,OK
603,2023-04-03,MODEL_RUN,Analyst,PII,OK
604,2023-08-14,VIEW,Admin,Financial,OK
605,2023-08-07,DATA_MASK,Admin,Financial,OK
606,2025-01-08,VIEW,System,Financial,Violation
607,2025-12-22,MODEL_RUN,System,PII,OK
608,2024-03-06,DATA_MASK,Admin,Financial,OK
609,2021-02-28,UPDATE,System,PII,OK
610,2024-07-07,UPDATE,Analyst,PII,OK
611,2024-08-05,UPDATE,System,PII,OK
612,2024-12-13,MODEL_RUN,Analyst,Financial,OK
613,2024-07-01,MODEL_RUN,System,PII,OK
614,2021-02-21,DATA_MASK,System,Financial,OK
615,2022-12-10,UPDATE,System,PII,OK
616,2023-10-21,DATA_MASK,Analyst,Financial,OK
617,2021-05-29,UPDATE,Admin,PII,OK
618,2022-08-10,VIEW,System,Financial,OK
619,2022-04-19,MODEL_RUN,Admin,PII,Violation
620,2023-11-27,DATA_MASK,Analyst,PII,Violation
621,2023-10-13,MODEL_RUN,Analyst,PII,OK
622,2024-04-13,VIEW,Analyst,PII,OK
623,2023-09-08,VIEW,Analyst,PII,Violation
624,2024-06-21,MODEL_RUN,System,PII,OK
625,2024-10-20,UPDATE,Analyst,PII,OK
626,2025-06-21,MODEL_RUN,Admin,PII,OK
627,2024-03-30,DATA_MASK,System,PII,OK
628,2022-05-27,MODEL_RUN,Analyst,PII,OK
629,2024-12-15,DATA_MASK,Admin,Financial,OK
630,2021-07-22,VIEW,System,Financial,OK
631,2021-07-21,UPDATE,Analyst,Financial,OK
632,2021-03-17,DATA_MASK,Admin,PII,OK
633,2021-01-18,MODEL_RUN,Analyst,PII,OK
634,2025-01-14,MODEL_RUN,Analyst,Financial,OK
635,2023-04-26,UPDATE,Admin,Financial,OK
636,2023-08-04,DATA_MASK,Analyst,Financial,OK
637,2025-01-03,UPDATE,Admin,Financial,OK
638,2023-02-13,VIEW,Analyst,Financial,OK
639,2024-06-13,DATA_MASK,Admin,PII,OK
640,2025-03-22,MODEL_RUN,Analyst,PII,OK
641,2023-05-18,DATA_MASK,Analyst,PII,OK
642,2023-02-08,MODEL_RUN,Admin,Financial,OK
643,2023-05-17,MODEL_RUN,Admin,PII,OK
644,2021-10-17,MODEL_RUN,Analyst,Financial,OK
645,2024-01-13,VIEW,System,PII,OK
646,2024-10-31,MODEL_RUN,Analyst,PII,OK
647,2025-10-18,UPDATE,Analyst,PII,OK
648,2022-05-14,VIEW,Analyst,PII,OK
649,2022-01-10,MODEL_RUN,Admin,Financial,OK
650,2022-11-04,VIEW,Admin,PII,OK
651,2021-05-30,UPDATE,Admin,Financial,OK
652,2021-03-17,UPDATE,System,PII,OK
653,2022-07-15,MODEL_RUN,Admin,PII,OK
654,2021-09-06,UPDATE,Admin,Financial,OK
655,2022-12-22,VIEW,Analyst,Financial,OK
656,2023-10-29,DATA_MASK,Admin,Financial,OK
657,2025-06-29,MODEL_RUN,System,PII,Violation
658,2021-03-21,VIEW,Admin,Financial,OK
659,2024-10-10,UPDATE,Analyst,PII,OK
660,2021-02-28,UPDATE,System,Financial,OK
661,2023-08-29,VIEW,Analyst,PII,OK
662,2024-04-17,UPDATE,Analyst,Financial,OK
663,2023-05-01,UPDATE,Analyst,Financial,OK
664,2023-04-10,MODEL_RUN,Analyst,PII,OK
665,2023-03-14,VIEW,Admin,PII,OK
666,2021-10-27,MODEL_RUN,Analyst,PII,OK
667,2025-07-10,DATA_MASK,Analyst,PII,OK
668,2023-11-27,DATA_MASK,Analyst,PII,OK
669,2023-11-22,MODEL_RUN,Analyst,PII,OK
670,2025-05-26,VIEW,Analyst,PII,OK
671,2025-07-20,UPDATE,System,Financial,OK
672,2023-08-24,MODEL_RUN,Admin,PII,OK
673,2023-04-23,UPDATE,System,PII,OK
674,2021-02-17,MODEL_RUN,Analyst,Financial,OK
675,2025-07-08,UPDATE,Admin,Financial,OK
676,2022-03-11,DATA_MASK,Admin,Financial,OK
677,2021-05-03,VIEW,Admin,Financial,OK
678,2025-11-26,MODEL_RUN,Analyst,Financial,Violation
679,2021-12-01,DATA_MASK,Admin,Financial,OK
680,2024-11-11,DATA_MASK,System,Financial,OK
681,2023-10-22,DATA_MASK,Analyst,Financial,OK
682,2025-09-29,DATA_MASK,Admin,Financial,OK
683,2023-06-01,DATA_MASK,System,PII,OK
684,2023-07-11,DATA_MASK,Analyst,PII,OK
685,2021-01-15,DATA_MASK,System,Financial,OK
686,2021-11-24,DATA_MASK,Analyst,Financial,OK
687,2024-02-07,MODEL_RUN,System,PII,OK
688,2021-10-10,DATA_MASK,Analyst,PII,OK
689,2023-08-26,DATA_MASK,System,Financial,OK
690,2025-03-14,DATA_MASK,System,Financial,OK
691,2021-10-25,MODEL_RUN,System,PII,OK
692,2025-03-24,VIEW,Admin,Financial,OK
693,2021-04-03,MODEL_RUN,System,Financial,OK
694,2024-08-21,MODEL_RUN,Analyst,Financial,OK
695,2025-10-17,DATA_MASK,Admin,Financial,Violation
696,2021-08-12,VIEW,Analyst,PII,OK
697,2024-09-19,MODEL_RUN,System,PII,OK
698,2022-06-09,DATA_MASK,Analyst,PII,OK
699,2023-01-14,UPDATE,Analyst,Financial,OK
700,2023-02-10,DATA_MASK,System,PII,OK
701,2021-09-25,UPDATE,Admin,PII,OK
702,2021-08-09,MODEL_RUN,Analyst,PII,OK
703,2022-02-28,DATA_MASK,Analyst,Financial,OK
704,2025-11-22,DATA_MASK,System,Financial,OK
705,2024-11-05,DATA_MASK,Admin,PII,OK
706,2025-05-27,MODEL_RUN,System,PII,OK
707,2024-08-27,MODEL_RUN,Admin,Financial,OK
708,2023-04-26,UPDATE,Analyst,PII,OK
709,2024-12-27,MODEL_RUN,Analyst,Financial,OK
710,2025-07-08,MODEL_RUN,Admin,PII,OK
711,2024-12-18,MODEL_RUN,Analyst,Financial,OK
712,2023-01-03,VIEW,System,PII,OK
713,2021-11-19,MODEL_RUN,System,Financial,OK
714,2021-01-05,DATA_MASK,Analyst,PII,Violation
715,2025-04-29,MODEL_RUN,System,PII,OK
716,2024-07-14,MODEL_RUN,System,PII,OK
717,2025-06-13,VIEW,Admin,Financial,OK
718,2021-08-07,MODEL_RUN,Admin,PII,OK
719,2021-04-09,UPDATE,Analyst,PII,OK
720,2025-10-05,UPDATE,Analyst,Financial,OK
721,2021-11-06,VIEW,Admin,PII,OK
722,2021-11-04,VIEW,Admin,PII,OK
723,2022-09-23,DATA_MASK,System,PII,OK
724,2021-12-06,UPDATE,Analyst,PII,OK
725,2024-03-16,MODEL_RUN,System,Financial,OK
726,2021-11-14,MODEL_RUN,System,Financial,OK
727,2025-06-02,UPDATE,Analyst,PII,OK
728,2021-03-05,MODEL_RUN,System,Financial,OK
729,2023-09-08,UPDATE,System,PII,OK
730,2024-03-02,DATA_MASK,Admin,Financial,OK
731,2024-09-07,UPDATE,Admin,PII,OK
732,2025-12-02,VIEW,Admin,PII,OK
733,2021-03-08,DATA_MASK,Admin,PII,OK
734,2025-01-16,DATA_MASK,System,Financial,Violation
735,2025-12-08,MODEL_RUN,Analyst,Financial,OK
736,2021-08-01,MODEL_RUN,Analyst,Financial,OK
737,2021-01-03,DATA_MASK,Admin,Financial,OK
738,2022-05-01,DATA_MASK,System,Financial,OK
739,2023-04-12,DATA_MASK,Admin,PII,OK
740,2025-10-14,DATA_MASK,System,PII,Violation
741,2021-09-30,MODEL_RUN,Admin,PII,OK
742,2025-05-09,UPDATE,Analyst,PII,OK
743,2023-07-04,VIEW,Admin,Financial,Violation
744,2023-08-25,MODEL_RUN,Analyst,Financial,OK
745,2021-05-13,DATA_MASK,Admin,Financial,OK
746,2025-05-07,MODEL_RUN,Admin,Financial,OK
747,2025-05-20,DATA_MASK,Admin,PII,OK
748,2021-04-13,VIEW,Analyst,PII,OK
749,2023-10-29,VIEW,System,PII,OK
750,2021-05-06,UPDATE,Admin,Financial,OK
751,2021-12-14,VIEW,Analyst,PII,Violation
752,2021-04-24,DATA_MASK,Admin,PII,OK
753,2022-01-19,MODEL_RUN,Admin,Financial,OK
754,2024-02-04,MODEL_RUN,Analyst,PII,OK
755,2021-10-16,MODEL_RUN,Admin,PII,OK
756,2022-10-29,DATA_MASK,Analyst,Financial,OK
757,2021-05-18,DATA_MASK,System,PII,OK
758,2022-10-04,MODEL_RUN,Admin,PII,OK
759,2025-07-09,DATA_MASK,Admin,PII,OK
760,2024-03-22,DATA_MASK,Admin,Financial,Violation
761,2024-04-16,DATA_MASK,Admin,PII,OK
762,2022-01-20,MODEL_RUN,Admin,PII,OK
763,2021-05-02,DATA_MASK,Admin,PII,Violation
764,2024-07-08,VIEW,System,PII,Violation
765,2023-12-23,MODEL_RUN,Analyst,PII,OK
766,2024-02-27,UPDATE,Analyst,Financial,OK
767,2024-04-03,VIEW,Admin,Financial,OK
768,2023-08-06,MODEL_RUN,Admin,Financial,OK
769,2023-12-16,MODEL_RUN,Admin,Financial,OK
770,2023-04-23,MODEL_RUN,System,Financial,OK
771,2022-04-20,UPDATE,System,PII,OK
772,2022-03-19,VIEW,Analyst,PII,OK
773,2023-08-03,MODEL_RUN,Analyst,PII,OK
774,2022-05-25,UPDATE,System,Financial,OK
775,2022-03-07,UPDATE,System,Financial,OK
776,2021-10-04,DATA_MASK,System,PII,OK
777,2022-05-05,DATA_MASK,Analyst,Financial,OK
778,2022-02-22,DATA_MASK,Analyst,Financial,OK
779,2022-11-17,VIEW,Analyst,Financial,OK
780,2022-06-17,MODEL_RUN,Analyst,Financial,OK
781,2024-04-10,VIEW,Admin,PII,OK
782,2022-07-26,VIEW,System,Financial,OK
783,2025-11-05,MODEL_RUN,Analyst,Financial,OK
784,2022-11-12,MODEL_RUN,Admin,Financial,Violation
785,2021-09-26,VIEW,Admin,Financial,OK
786,2021-05-02,DATA_MASK,Admin,Financial,OK
787,2022-01-15,VIEW,Analyst,PII,Violation
788,2023-10-28,DATA_MASK,Admin,PII,OK
789,2021-01-07,VIEW,Admin,PII,Violation
790,2022-10-09,VIEW,System,PII,OK
791,2022-03-02,DATA_MASK,Analyst,Financial,OK
792,2021-03-07,UPDATE,Analyst,PII,Violation
793,2024-04-04,MODEL_RUN,System,Financial,Violation
794,2025-11-05,UPDATE,Admin,Financial,OK
795,2022-05-08,VIEW,Admin,Financial,OK
796,2024-11-11,MODEL_RUN,Analyst,PII,OK
797,2023-06-15,MODEL_RUN,Admin,PII,OK
798,2022-10-25,MODEL_RUN,Analyst,PII,OK
799,2025-07-17,UPDATE,Admin,Financial,OK
800,2024-06-10,DATA_MASK,System,PII,OK
801,2024-04-10,DATA_MASK,System,PII,OK
802,2024-11-03,DATA_MASK,Analyst,PII,OK
803,2025-05-17,VIEW,Analyst,Financial,OK
804,2023-10-11,VIEW,Analyst,Financial,OK
805,2021-11-23,UPDATE,Analyst,PII,OK
806,2022-11-25,UPDATE,Analyst,PII,OK
807,2021-11-02,UPDATE,System,Financial,Violation
808,2023-09-27,VIEW,Admin,PII,OK
809,2023-05-02,DATA_MASK,Admin,PII,OK
810,2024-11-05,DATA_MASK,System,PII,OK
811,2022-03-05,DATA_MASK,System,Financial,OK
812,2021-01-05,DATA_MASK,Admin,Financial,OK
813,2021-09-12,MODEL_RUN,Analyst,Financial,Violation
814,2023-01-05,UPDATE,Admin,PII,Violation
815,2022-01-31,MODEL_RUN,Admin,PII,OK
816,2022-02-02,MODEL_RUN,Admin,PII,OK
817,2022-10-02,DATA_MASK,Admin,PII,OK
818,2023-02-23,MODEL_RUN,Admin,Financial,Violation
819,2021-02-12,VIEW,System,Financial,Violation
820,2022-11-17,UPDATE,Analyst,Financial,OK
821,2024-11-13,VIEW,System,PII,Violation
822,2025-05-05,MODEL_RUN,Admin,Financial,OK
823,2025-11-03,VIEW,Admin,Financial,OK
824,2021-02-18,DATA_MASK,Analyst,Financial,OK
825,2023-08-04,VIEW,Admin,Financial,OK
826,2025-08-01,UPDATE,System,PII,OK
827,2021-07-09,MODEL_RUN,System,Financial,OK
828,2024-05-19,DATA_MASK,Admin,PII,OK
829,2025-05-15,UPDATE,Analyst,PII,OK
830,2025-09-29,MODEL_RUN,Admin,PII,OK
831,2022-05-12,VIEW,Admin,PII,OK
832,2025-12-08,VIEW,Admin,Financial,OK
833,2024-11-30,DATA_MASK,Analyst,Financial,OK
834,2022-10-16,UPDATE,System,PII,OK
835,2024-03-11,VIEW,Analyst,PII,OK
836,2022-04-06,UPDATE,Analyst,Financial,OK
837,2025-01-15,UPDATE,Analyst,Financial,OK
838,2024-02-03,VIEW,System,Financial,OK
839,2024-11-16,MODEL_RUN,Analyst,PII,Violation
840,2022-01-15,VIEW,Admin,PII,Violation
841,2024-01-27,DATA_MASK,Admin,Financial,OK
842,2024-10-11,DATA_MASK,Analyst,Financial,OK
843,2021-05-03,VIEW,Analyst,PII,OK
844,2023-07-31,UPDATE,Analyst,Financial,OK
845,2024-03-05,VIEW,System,Financial,OK
846,2023-08-10,DATA_MASK,Analyst,PII,OK
847,2021-04-02,MODEL_RUN,System,PII,OK
848,2024-05-25,DATA_MASK,Admin,PII,OK
849,2025-08-13,DATA_MASK,System,Financial,OK
850,2024-04-13,DATA_MASK,Admin,Financial,OK
851,2024-06-01,VIEW,System,Financial,OK
852,2024-08-14,DATA_MASK,Admin,Financial,OK
853,2025-03-27,MODEL_RUN,Analyst,PII,OK
854,2025-04-12,DATA_MASK,Analyst,Financial,OK
855,2023-11-26,UPDATE,System,PII,OK
856,2021-08-17,MODEL_RUN,Admin,Financial,OK
857,2021-02-27,DATA_MASK,Admin,Financial,OK
858,2021-12-03,UPDATE,Analyst,Financial,OK
859,2023-07-06,UPDATE,Admin,PII,OK
860,2022-08-19,UPDATE,Admin,Financial,OK
861,2021-10-28,VIEW,System,Financial,OK
862,2024-08-13,MODEL_RUN,Analyst,PII,OK
863,2025-03-24,UPDATE,System,Financial,OK
864,2022-07-18,UPDATE,Analyst,PII,OK
865,2025-02-27,DATA_MASK,Analyst,Financial,OK
866,2024-07-08,DATA_MASK,Admin,PII,Violation
867,2022-12-19,VIEW,Admin,PII,OK
868,2023-07-20,UPDATE,System,Financial,OK
869,2025-01-08,UPDATE,System,PII,OK
870,2025-03-21,DATA_MASK,Analyst,PII,OK
871,2023-10-05,VIEW,Admin,Financial,OK
872,2023-10-10,UPDATE,Admin,Financial,OK
873,2025-04-30,DATA_MASK,Analyst,Financial,OK
874,2025-08-20,UPDATE,System,Financial,OK
875,2022-04-12,UPDATE,System,PII,OK
876,2022-12-01,UPDATE,Analyst,Financial,OK
877,2024-01-05,VIEW,Admin,Financial,OK
878,2025-05-08,VIEW,Admin,PII,OK
879,2025-11-05,MODEL_RUN,Admin,PII,OK
880,2025-11-23,MODEL_RUN,Analyst,PII,OK
881,2025-06-20,DATA_MASK,Analyst,PII,Violation
882,2024-01-15,VIEW,Analyst,Financial,OK
883,2021-04-12,DATA_MASK,Admin,PII,OK
884,2025-04-23,UPDATE,Admin,Financial,OK
885,2025-09-05,MODEL_RUN,System,Financial,OK
886,2021-09-27,DATA_MASK,Analyst,PII,OK
887,2023-10-20,VIEW,Analyst,Financial,OK
888,2025-01-30,VIEW,System,PII,OK
889,2024-09-03,UPDATE,Analyst,PII,OK
890,2023-06-19,VIEW,Analyst,Financial,OK
891,2022-11-14,MODEL_RUN,Analyst,Financial,OK
892,2024-04-06,UPDATE,System,PII,OK
893,2022-06-11,MODEL_RUN,System,Financial,OK
894,2025-06-09,DATA_MASK,System,PII,OK
895,2023-12-26,VIEW,Admin,PII,OK
896,2024-09-23,MODEL_RUN,Admin,PII,OK
897,2025-04-24,UPDATE,Admin,PII,OK
898,2022-07-11,MODEL_RUN,Admin,Financial,OK
899,2021-03-24,VIEW,Analyst,Financial,OK
900,2021-07-25,MODEL_RUN,Analyst,Financial,OK
901,2023-06-10,VIEW,Admin,Financial,OK
902,2024-03-18,MODEL_RUN,Admin,Financial,OK
903,2022-03-22,DATA_MASK,Analyst,PII,OK
904,2024-02-27,DATA_MASK,System,PII,OK
905,2021-02-13,UPDATE,Admin,PII,OK
906,2021-04-14,VIEW,System,PII,OK
907,2023-07-11,MODEL_RUN,Admin,Financial,OK
908,2021-03-19,DATA_MASK,Admin,PII,OK
909,2023-05-21,UPDATE,Admin,PII,OK
910,2022-01-14,UPDATE,System,PII,OK
911,2024-01-26,UPDATE,Admin,Financial,OK
912,2023-09-23,UPDATE,Admin,PII,OK
913,2025-04-17,VIEW,System,PII,OK
914,2025-04-12,VIEW,System,PII,Violation
915,2021-01-20,DATA_MASK,System,Financial,OK
916,2023-01-12,MODEL_RUN,System,PII,OK
917,2023-07-02,VIEW,System,Financial,OK
918,2022-01-16,VIEW,Analyst,PII,OK
919,2024-05-04,MODEL_RUN,Admin,PII,OK
920,2022-11-22,MODEL_RUN,Admin,PII,OK
921,2025-03-15,VIEW,Analyst,Financial,Violation
922,2021-03-12,UPDATE,System,Financial,OK
923,2022-06-23,VIEW,Analyst,Financial,OK
924,2021-04-25,UPDATE,Analyst,PII,OK
925,2025-07-22,DATA_MASK,Admin,Financial,OK
926,2023-02-24,VIEW,Analyst,PII,OK
927,2023-08-03,UPDATE,Analyst,PII,OK
928,2021-03-29,MODEL_RUN,Analyst,Financial,OK
929,2023-10-06,MODEL_RUN,System,PII,OK
930,2025-11-22,MODEL_RUN,Admin,Financial,OK
931,2025-09-17,DATA_MASK,Admin,Financial,OK
932,2025-07-11,VIEW,Analyst,PII,Violation
933,2025-05-05,VIEW,Admin,Financial,OK
934,2025-11-02,DATA_MASK,Admin,PII,OK
935,2024-07-11,VIEW,Admin,PII,OK
936,2024-09-19,MODEL_RUN,System,Financial,OK
937,2023-02-10,DATA_MASK,Analyst,PII,OK
938,2021-08-06,VIEW,System,Financial,OK
939,2025-05-10,DATA_MASK,Analyst,Financial,Violation
940,2024-06-06,UPDATE,Analyst,PII,Violation
941,2021-04-30,DATA_MASK,Admin,Financial,OK
942,2021-08-29,MODEL_RUN,Admin,Financial,OK
943,2022-10-18,UPDATE,Analyst,Financial,OK
944,2023-07-02,VIEW,System,PII,OK
945,2021-05-01,UPDATE,Analyst,Financial,OK
946,2021-08-11,DATA_MASK,Admin,PII,OK
947,2023-07-05,DATA_MASK,System,Financial,OK
948,2022-04-08,DATA_MASK,System,Financial,Violation
949,2022-02-24,MODEL_RUN,System,Financial,OK
950,2023-08-03,UPDATE,Admin,Financial,OK
951,2021-07-13,MODEL_RUN,System,Financial,OK
952,2024-03-03,UPDATE,System,PII,OK
953,2022-12-05,DATA_MASK,System,Financial,OK
954,2022-07-11,VIEW,Analyst,PII,OK
955,2023-08-21,MODEL_RUN,Admin,PII,OK
956,2022-06-28,MODEL_RUN,Analyst,PII,OK
957,2022-01-26,UPDATE,Analyst,Financial,OK
958,2025-07-12,DATA_MASK,System,Financial,OK
959,2022-12-01,VIEW,Admin,Financial,OK
960,2021-02-10,VIEW,System,PII,Violation
961,2025-09-19,UPDATE,Analyst,PII,OK
962,2023-02-10,MODEL_RUN,Analyst,PII,OK
963,2021-05-20,DATA_MASK,System,PII,OK
964,2022-08-17,MODEL_RUN,System,PII,Violation
965,2023-12-02,MODEL_RUN,Analyst,Financial,OK
966,2023-12-08,DATA_MASK,System,Financial,OK
967,2025-06-12,VIEW,Admin,Financial,OK
968,2021-09-22,DATA_MASK,System,PII,OK
969,2021-01-10,VIEW,Admin,Financial,OK
970,2025-07-03,VIEW,Admin,PII,OK
971,2024-06-16,UPDATE,Admin,Financial,OK
972,2025-08-31,MODEL_RUN,Analyst,PII,OK
973,2021-06-10,DATA_MASK,System,PII,OK
974,2023-01-28,MODEL_RUN,System,Financial,OK
975,2022-11-09,UPDATE,Analyst,PII,Violation
976,2023-09-20,DATA_MASK,System,PII,OK
977,2025-01-13,DATA_MASK,Admin,PII,OK
978,2021-02-19,DATA_MASK,System,PII,OK
979,2021-01-24,DATA_MASK,System,Financial,OK
980,2024-05-23,UPDATE,System,PII,OK
981,2022-07-16,DATA_MASK,Admin,Financial,OK
982,2022-12-10,UPDATE,System,Financial,OK
983,2023-12-06,MODEL_RUN,Analyst,PII,OK
984,2023-02-02,MODEL_RUN,Analyst,PII,OK
985,2022-12-14,MODEL_RUN,Admin,PII,OK
986,2021-04-24,VIEW,System,Financial,OK
987,2023-07-21,UPDATE,System,Financial,OK
988,2023-06-16,MODEL_RUN,Analyst,PII,OK
989,2021-05-10,MODEL_RUN,System,PII,OK
990,2025-03-07,UPDATE,Admin,Financial,OK
991,2021-04-21,UPDATE,Analyst,PII,OK
992,2023-05-10,VIEW,Admin,PII,OK
993,2025-07-19,DATA_MASK,Admin,Financial,OK
994,2022-06-06,DATA_MASK,Analyst,Financial,OK
995,2021-12-13,DATA_MASK,Admin,Financial,OK
996,2024-09-25,UPDATE,System,PII,OK
997,2023-06-08,UPDATE,System,PII,OK
998,2022-03-23,VIEW,Admin,PII,OK
999,2021-06-21,DATA_MASK,Admin,PII,OK
1000,2021-07-07,UPDATE,Analyst,Financial,OK
1001,2025-05-05,UPDATE,Admin,Financial,OK
1002,2021-11-01,DATA_MASK,System,Financial,OK
1003,2024-12-14,DATA_MASK,Admin,PII,OK
1004,2022-11-17,MODEL_RUN,System,PII,OK
1005,2021-07-20,MODEL_RUN,Admin,Financial,Violation
1006,2025-12-19,DATA_MASK,Admin,Financial,OK
1007,2021-04-05,MODEL_RUN,Admin,PII,OK
1008,2021-05-04,DATA_MASK,Admin,Financial,OK
1009,2025-11-15,VIEW,Admin,PII,OK
1010,2024-09-08,VIEW,System,PII,OK
1011,2025-09-12,MODEL_RUN,Admin,Financial,OK
1012,2023-04-11,VIEW,Analyst,Financial,OK
1013,2024-05-11,MODEL_RUN,Admin,Financial,OK
1014,2023-03-18,DATA_MASK,Analyst,Financial,OK
1015,2022-12-24,VIEW,Analyst,Financial,OK
1016,2023-09-23,VIEW,Analyst,PII,OK
1017,2022-12-20,DATA_MASK,Analyst,PII,OK
1018,2023-08-26,DATA_MASK,Admin,PII,Violation
1019,2025-01-05,UPDATE,System,Financial,OK
1020,2022-03-26,VIEW,Admin,PII,Violation
1021,2024-12-28,UPDATE,Analyst,PII,OK
1022,2023-07-03,VIEW,System,Financial,OK
1023,2025-06-01,DATA_MASK,Analyst,PII,OK
1024,2024-01-11,MODEL_RUN,System,PII,OK
1025,2024-10-31,DATA_MASK,System,Financial,OK
1026,2023-05-02,UPDATE,Admin,Financial,Violation
1027,2023-12-29,UPDATE,Analyst,PII,Violation
1028,2024-10-02,UPDATE,System,PII,OK
1029,2023-10-15,VIEW,System,PII,OK
1030,2023-05-14,UPDATE,System,PII,OK
1031,2022-10-27,UPDATE,Admin,Financial,OK
1032,2022-09-13,VIEW,System,Financial,OK
1033,2025-04-08,UPDATE,Analyst,Financial,OK
1034,2025-02-27,MODEL_RUN,System,PII,OK
1035,2025-10-10,MODEL_RUN,Analyst,PII,OK
1036,2021-07-27,UPDATE,Analyst,Financial,OK
1037,2025-12-09,VIEW,System,Financial,OK
1038,2022-03-12,VIEW,Admin,PII,OK
1039,2024-02-11,MODEL_RUN,Admin,PII,OK
1040,2025-04-08,DATA_MASK,System,Financial,OK
1041,2025-11-10,VIEW,System,Financial,OK
1042,2025-07-08,MODEL_RUN,Analyst,PII,OK
1043,2022-06-25,DATA_MASK,System,Financial,Violation
1044,2024-09-02,UPDATE,System,PII,OK
1045,2023-10-29,UPDATE,Admin,Financial,OK
1046,2024-07-25,DATA_MASK,System,Financial,OK
1047,2022-09-15,DATA_MASK,Admin,Financial,OK
1048,2023-10-20,DATA_MASK,Analyst,Financial,OK
1049,2025-10-06,MODEL_RUN,System,PII,Violation
1050,2024-06-03,VIEW,Analyst,PII,OK
1051,2025-11-09,DATA_MASK,System,PII,OK
1052,2025-02-19,VIEW,Analyst,Financial,OK
1053,2025-04-21,VIEW,System,Financial,Violation
